EVENT CATEGORY	EVENT GROUP	EVENT SUBGROUP	EVENT TYPE	PLACE	EVENT START DATE	COMMENTS	FATALITIES	INJURED / INFECTED	EVACUATED	ESTIMATED TOTAL COST	NORMALIZED TOTAL COST	EVENT END DATE	FEDERAL DFAA PAYMENTS	PROVINCIAL DFAA PAYMENTS	PROVINCIAL DEPARTMENT PAYMENTS	MUNICIPAL COSTS	OGD COSTS	INSURANCE PAYMENTS	NGO PAYMENTS	UTILITY - PEOPLE AFFECTED	MAGNITUDE	
Incident	Technology	Infrastructure failure	Manufacturing / Industry	Kirkland Lake ON	26/11/1993 12:00:00 AM	Kirkland Lake ON, November 26, 1993. Two miners were trapped following a rockburst 2 km below the surface: rescue efforts failed: the bodies were not recovered.	2	0	0			26/11/1993 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Quebec and Ontario	01/11/1993 12:00:00 AM	Ontario and Quebec, November 1993 – March 1994.	0	0	0			01/03/1994 12:00:00 AM								0	0.0	
Incident	Technology	Hazardous Chemicals	Leak / Spill Release	Windsor ON	17/10/1993 12:00:00 AM	Windsor ON, October 17, 1993. A leaking fuel line connected to a storage tank released 4500 litres of fuel oil to the storm sewer system which leads to the outfall into the Little River and subsequently into the Detroit River; the outfall and then the entrance to the Detroit River were boomed; 30 to 40 ducks were affected; area Wildlife Rescue performed bird rescue and clean-up operations.	0	0	0			17/10/1993 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storm - Unspecified / Other	Ontario and Quebec	12/11/1992 12:00:00 AM	Ontario and Quebec, November 12-13, 1992.	0	0	0			13/11/1992 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Elmira ON	28/08/1992 12:00:00 AM	Elmira ON, August 28, 1992.	0	0	0	4738539.0000	7243195.3	28/08/1992 12:00:00 AM	0.0000	0.0000				4738539.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Toronto ON	31/07/1992 12:00:00 AM	Toronto ON, July 31, 1992.	0	0	0	5337940.0000	8159422.6	31/07/1992 12:00:00 AM	0.0000	0.0000				5337940.0000		0	0.0	
Incident	Technology	Hazardous Chemicals	Derailment Release	Longlac ON	25/05/1992 12:00:00 AM	Longlac ON, May 25, 1992. A freight train carrying 4 ammonia cars derailed causing a small leak in two of the cars; the damaged cars were pumped off and the other two were vented, releasing 453.6 kg of anhydrous ammonia to the atmosphere in a remote area; 800 people were evacuated for 3 days.	0	0	800			25/05/1992 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Attawapiskat ON	18/05/1992 12:00:00 AM	Attawapiskat ON, May 18, 1992. Approximately 1000 residents of this remote Cree village near James Bay were evacuated when the Attawapiskat River flooded.	0	0	1000			18/05/1992 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Leak / Spill Release	Sarnia ON	19/03/1992 12:00:00 AM	Sarnia ON, March 19, 1992. A problem with a heat exchanger unit of a rubber manufacturing plant caused the release of 1500 kg of  isobutylene to the St. Clair River in two consecutive spills, Mar. 19-20, 1992.; drinking water intakes were interrupted.	0	0	0			19/03/1992 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Leak / Spill Release	Corunna ON	21/01/1992 12:00:00 AM	Corunna ON, January 21, 1992. Abnormal discharge from a refinery of approximately 1000 kg of benzene, toluene and xylene into a sewer which drains to Telford Creek and St. Clair River; Wallaceburg and Walpole drinking water intakes were both closed for two days as the contamination moved down the river; a related fish kill was reported and the incident resulted in a conviction under the Ontario Environmental Protection Act.	0	0	0			21/01/1992 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Prairies Provinces and Ontario	01/01/1992 12:00:00 AM	Prairie Provinces and Ontario, Summer 1992.  Unseasonable snow and frost during the months of June, July, and August caused massive damage to agricultural crops.	0	0	0	2000000.0000	3057142.9	01/01/1992 12:00:00 AM			2000000.0000					0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storm - Unspecified / Other	Central Ontario	30/11/1991 12:00:00 AM	Central Ontario, November 30, 1991.	0	0	0	5982309.0000	9276914.0	30/11/1991 12:00:00 AM	0.0000	0.0000				5982309.0000		0	0.0	
Incident	Technology	Fire	Residential	Jarvis ON	26/09/1991 12:00:00 AM	Jarvis ON, September 26, 1991. 1300 evacuated; 1 injured; a natural gas explosion destroyed one house; the owner of the home suffered burns from the blast; the explosion was caused by gas seeping into a backyard well; all natural gas lines were turned off; electricity and phone lines were shut off to prevent sparks from triggering more explosions in the area off the north shore of Lake Erie; the area had to be evacuated; the evacuation lasted 4 days.	0	1	1300			26/09/1991 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Fire	Sarnia ON	22/07/1991 12:00:00 AM	Sarnia ON, July 22, 1991. 5000 residents evacuated; refinery fire.	0	0	5000			22/07/1991 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Sarnia ON	27/03/1991 12:00:00 AM	Sarnia ON, March 27, 1991.	0	0	0	28310657.0000	43902033.3	27/03/1991 12:00:00 AM		0.0000	0.0000			28310657.0000		1560000	0.0	
Incident	Technology	Hazardous Chemicals	Leak / Spill Release	Cochrane ON	11/01/1991 12:00:00 AM	Cochrane ON, January 11, 1991. The failure and explosion of a section of pipeline resulted in approximately 25.5 meters of pipe to blow out and release approx. 1 billion m³ of high pressure natural gas.	0	0	0			11/01/1991 12:00:00 AM		0.0000	0.0000					0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Southern Ontario	29/08/1990 12:00:00 AM	Southern Ontario, August 29, 1990. Tornadoes, high winds and thunderstorms caused crop damage and the destruction of several buildings in the communities of Lobo, Komoka, Frome, Port Stanley, Southwold and Kendall; 6 minor injuries were reported.	0	6	0	792167.0000	1297375.5	29/08/1990 12:00:00 AM			511000.0000	281167.0000				0	0.0	
Incident	Technology	Hazardous Chemicals	Fire	Harrow ON	23/07/1990 12:00:00 AM	Harrow ON, July 23, 1990. A fire destroyed a warehouse containing fertilisers and chemical products; extinguished in seven hours, the debris, waste, and water used for extinction were disposed of as toxic waste; dead fish were found as far away as 11 km.	0	0	0			23/07/1990 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Conflict	Arson	Non-Residential	Hagersville ON	12/02/1990 12:00:00 AM	Hagersville ON, February 12, 1990. A fire was set by arsonists in a pile of 14 million used tires; the fire took 17 days to extinguish; the toxic runoff from the melting tires and the fear of toxins in the oily smoke became a prime focus for media attention. The Environment Canada accident report states that 1700 people were evacuated in a radius of 4 km for 17 days; the fire created 20,000 m³ of solid waste and contaminated an area of 4.5 ha with 12 to 50 m³ of floating liquid residue; 25 people were deprived of drinking water for 3 months.	0	0	1700			28/02/1990 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	British Columbia to Ontario	18/12/1989 12:00:00 AM	British Columbia to Ontario, December 1989 Ã‚Â– January 1990. Two serious cold spells began on December 19-28, 1989; snow, wind, and ice knocked out power lines to 60,000 homes in southwestern British Columbia on January 17; 5 deaths in Manitoba were caused by exposure to the extreme cold; 2 deaths due to fatal accidents in Alberta; freezing caused pipes to burst in Ontario. Almost 65% of the BC's utilities 16,980,000 cubic metres reserve used up.	7	0	0	536488.0000	920923.3	17/01/1990 12:00:00 AM			536488.0000					0	0.0	
Incident	Technology	Hazardous Chemicals	Vehicle Release	Sudbury ON	02/10/1989 12:00:00 AM	Sudbury ON, October 2, 1989. A vehicle collision caused a transport truck carrying 42 tonnes of sulphuric acid to crash into a ditch; the tank was punctured by a rock, causing 30 tonnes of acid to be released; neutralization of the acid and a clean-up operation were required; two occupants of the vehicle were killed, the truck driver was injured.	2	1	0			02/10/1989 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Vehicle Release	Ottawa ON	12/09/1989 12:00:00 AM	Ottawa ON, September 12, 1989. The driver of a tank truck carrying 57 m³ of gasoline lost control and crashed into a public transport bus; both the truck and bus were destroyed by fire, and 40 m³ of gasoline were released; the only casualty was the truck driver who was killed.	1	0	0			12/09/1989 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Harrow, Kent, Essex, Leamington counties ON	19/07/1989 12:00:00 AM	Harrow and Colchester South, Essex County ON, July 19-20, 1989. Widespread flooding due to 450 mm of rain in a 30-hour period; the rainfall was from an intense thunderstorm which was centred over Colchester South and appeared to be stationary over Harrow for most of its duration. Many were evacuated from areas of extreme flooding and erosion; a few injuries were reported, no deaths; utility service in some areas was disrupted.  Kent and Leamington counties were also affected.	0	0	0	13807000.0000	23700786.1	20/07/1989 12:00:00 AM	0.0000	0.0000				13807000.0000		0	0.0	
Incident	Technology	Transportation accident	Air	Dryden ON	10/03/1989 12:00:00 AM	Dryden ON, March 10, 1989. 24 dead, 45 injured: an Air Ontario  F-28 passenger plane crashed shortly after take-off from a scheduled stop in Dryden.	24	45	0			10/03/1989 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Yukon to Ontario	30/01/1989 12:00:00 AM	Yukon to Ontario, January 30, 1989. Freezing caused pipes to burst in British Columbia; 30.5 cm of snow in one day in Edmonton and the temperature plummeted from +3°C to -26°C in 7 hours; 13 weather related deaths; 8 died in Alberta, 2 motorists died due to icy roads in British Columbia, and 3 farmers froze to death in Saskatchewan; there were 28 frostbite victims in Calgary; 20,000 were affected in a power failure in British Columbia; pipes burst, schools closed down, ferries were cancelled, roads closed, and airports were shutdown; 100 frostbite cases were reported in Calgary; extensive agricultural damage was caused.	13	100	0			30/01/1989 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Albany and Attawapiskat River ON	01/01/1989 12:00:00 AM	Albany and Attawapiskat Rivers ON, 1989. 1000 evacuated.	0	0	1000			01/01/1989 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Fire	Dundas ON	01/01/1989 12:00:00 AM	Dundas ON, 1989. 200 evacuated.	0	0	200			01/01/1989 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Fire	Niagara Falls ON	01/01/1989 12:00:00 AM	Niagara Falls ON, 1989. 100 evacuated.	0	0	100			01/01/1989 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Derailment Release	Sarnia ON	01/01/1989 12:00:00 AM	Sarnia ON, 1989. Train derailment releasing dangerous goods; 250 evacuated.	0	0	250			01/01/1989 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Fire	Courtland ON	17/12/1988 12:00:00 AM	Courtland ON, December 17, 1988. A fire of unknown origin swept through a series of fertiliser warehouses of an agricultural co-operative but was under control before reaching a neighbouring gas station; about 245 tonnes of the chemicals were destroyed; 500 people within a 1.5 km radius were evacuated for 7 hours; two warehouses were destroyed; concentrations of pollutants in the air and water were minimal (trace).	0	0	500			17/12/1988 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Heat Event	Ontario and Manitoba	05/07/1988 12:00:00 AM	Central and Southern ON and Manitoba, July 5-11, 1988; 14 elderly people died in Ontario of heat related factors.   Toronto on July 7 had a high of 37.2°C (hottest day since 1953). Six afternoon highs >35°C; air pollution levels soared, power and water consumption soared to record levels.  On July 28 rotating black-outs eased the power drain with the potential of a complete power failure.  Ice companies were overwhelmed with order and quickly sold out.  Great Lakes water levels the lowest in more than a decade, with an expected further drop of 12.5 cm. Manitoba Hydro losses were $100 million in 1988; QB hydro cut sales to ON and US by 25%.	14	0	0			11/07/1988 12:00:00 AM	0.0000	0.0000						128169014	0.0	
Incident	Technology	Hazardous Chemicals	Leak / Spill Release	Sarnia ON	24/05/1988 12:00:00 AM	Sarnia ON, May 24, 1988. An electrical breakdown caused the accidental release of 9.6 tonnes of acrylonitryle into the St. Clair River; maximum concentration limits were detected, and the collection of drinking water from the river was stopped for two days.	0	0	0			24/05/1988 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Whitedog Lake ON	01/01/1988 12:00:00 AM	Whitedog Lake ON, 1988. 500 evacuated.	0	0	500			01/01/1988 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Goulais River ON	01/01/1988 12:00:00 AM	Goulais River ON, 1988.	0	0	0			01/01/1988 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Valrita-Harty ON	13/05/1987 12:00:00 AM	Valrita-Harty ON, 1987. Entire village of 800 evacuated due to wildfire.	0	0	800			13/05/1987 12:00:00 AM	0.0000	0.0000							0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Lake St. Clair ON	04/04/1987 12:00:00 AM	Lake St. Clair ON, April 4, 1987. A storm with northerly winds of almost 60 km/h caused severe flood damage along Lake St. Clair; 50 evacuated; lower floors were flooded in 100 homes.	0	0	50			04/04/1987 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Eastern Ontario and Southwestern Quebec	24/12/1986 12:00:00 AM	Eastern Ontario and Southwestern Quebec, December 24, 1986. 1 in 4 homes in Ottawa were left without electricity after 30 mm of freezing rain fell in 14 hours.	0	0	0			24/12/1986 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Winisk ON	16/05/1986 12:00:00 AM	Winisk, Winisk River Northern ON, May 16, 1986.  Precipitation was nearly three times normal in the western James Bay area of northern Ontario in March and April; as the snowpack melted, ice jams formed on the Winisk River; the river then overflowed its banks and Winisk was inundated;  the isolation of the community, the magnitude of the flooding and a blizzard made rescue efforts difficult.  Of the 131 residents, almost all were airlifted to safety; two died; the community was virtually destroyed; a new town site was developed upstream at Peawanuk.	2	0	129			16/05/1986 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Derailment Release	Timmins ON	31/03/1986 12:00:00 AM	Timmins ON, March 31, 1986. 4500-5000 evacuated; a railway tank car leaked thousands of litres of gasoline into storm sewers prompting an evacuation. The gas fumes resulted in several explosions and the destruction of two homes.	0	0	5000			31/03/1986 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Fire	Stoney Creek ON	21/01/1986 12:00:00 AM	Stoney Creek ON, 1986. Required the evacuation of 1000 residents due to a fire in an insecticide plant.	0	0	1000			21/01/1986 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Geological	Landslide	Brantford ON	01/01/1986 12:00:00 AM	Brantford ON, 1986.	0	0	0			01/01/1986 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Lake Huron and Lake Erie ON	02/12/1985 12:00:00 AM	Lake Huron and Lake Erie ON, December 2, 1985. A storm with winds gusting up to 100 km/h severely affected shorelines with western exposures; erosion occurred on Lake Huron; on the eastern end of Lake Erie, cottages were destroyed; property and shore protection structures were damaged.	0	0	0			02/12/1985 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Hopeville to Barrie ON	31/05/1985 12:00:00 AM	Hopeville to Barrie ON, May 31, 1985; 12 dead, hundreds injured; 800 homeless. More than 100 buildings were damaged, 300 houses were also destroyed. Severe thunderstorms and hail. Power outages, damage to 150 farms.	12	500	800	83992000.0000	171183695.2	31/05/1985 12:00:00 AM	0.0000	0.0000				83992000.0000		3684211	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Windsor ON	30/05/1985 12:00:00 AM	Windsor-Leamington ON, May 30, 1985. Golf-ball sized hailstones smashed greenhouses and flattened crops.	5	0	0	16390000.0000	33404381.0	30/05/1985 12:00:00 AM	0.0000	0.0000				16390000.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Lake Erie ON	31/03/1985 12:00:00 AM	Lake Erie ON, March 31 and April 6, 1985. Two separate storms hit the shoreline of Lake Erie; hardest hit were Point Pelee and Long Point located along the shore of the lake; the storms destroyed cottages, washed out access roads, eroded beaches, uprooted trees and breached dikes.	0	0	0			06/04/1985 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Chatham ON	23/02/1985 12:00:00 AM	Chatham ON, February 23 - March 2, 1985. The city of Chatham and agricultural land in Dover and Raleigh Townships downstream of Chatham experienced widespread flooding due to a combination of mild temperatures leading to snowmelt; the Thames River and McGregor and Indian Creeks overflowed due to snowmelt runoff; an estimated 1180 homes experienced flooding; a dam was damaged; an Ontario Provincial Police helicopter was used to evacuate 30 people in outlying areas.	0	0	30			02/03/1985 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Vehicle Release	Smiths Falls ON	01/01/1985 12:00:00 AM	Smiths Falls ON, 1985. A truck accident at Smiths Falls, Ontario, resulted in the spill of dangerous goods, requiring the evacuation of hundreds of people.	0	0	200			01/01/1985 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	London ON	02/09/1984 12:00:00 AM	London ON, September 2,1984. 30 injured.	0	30	0			02/09/1984 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Eastern Ontario and Western Quebec	15/07/1984 12:00:00 AM	Eastern Ontario and Western Quebec, July 15, 1984. 1 dead, 43 injured; destruction of 300 houses. Québec: Sheenboro, Blue Sea Lake, Bouchette, Caymant Region of Outaouais. In Québec, 37 houses were damaged, 10 houses destroyed.	1	43	0			15/07/1984 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storm - Unspecified / Other	Chesley ON	30/04/1984 12:00:00 AM	Chesley, Bruce County ON, April 30, 1984.	0	0	0	39066000.0000	82773505.0	30/04/1984 12:00:00 AM	0.0000	0.0000				39066000.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southern Ontario	13/02/1984 12:00:00 AM	Southern Ontario, February 13-17, 1984. Toronto, Chatham, Dresden, Port Bruce, St. Thomas, and Brantford experienced flooding due to very mild weather and rainfall; ice jams formed on several rivers causing them to overflow; several roads were closed due to flooding, most of them along the St. Clair and Thames River in the southeastern part of Ontario; in Toronto, the Don Valley Parkway was closed in areas due to overflow in the Don River; two people died as they were swept away on Black Creek in Toronto; over a hundred were evacuated in southern Ontario; utilities were disrupted in some areas and businesses were forced to close.	2	0	150			17/02/1984 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Fire	Fort Frances ON	01/01/1984 12:00:00 AM	Fort Frances ON, 1984. Hundreds of people were evacuated from Fort Frances, Ontario.	0	0	200			01/01/1984 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Ontario	14/07/1983 12:00:00 AM	Ontario, 1983. Heat and drought stress resulted in low crop yields in Ontario.  Heat caused roads and a rail to buckle on Aug. 3.  The latter spilled 6 CP Rail freight cars carrying grain and 1 car carrying steel rails into the Cypress River.	0	0	0			31/08/1983 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Reeces Corners ON	03/05/1983 12:00:00 AM	Reeces Corners ON, May 3, 1983.	0	0	0	111591.0000	246614.2	03/05/1983 12:00:00 AM	0.0000	0.0000	111591.0000					0	0.0	
Incident	Conflict	Terrorist	Bomb Attacks	Toronto ON	14/10/1982 12:00:00 AM	Toronto, ON, October 14, 1982.  Litton Industries, a manufacturer of American cruise missile components, was bombed.  The small anarchist group, Direct Action, also known as the Squamish Five, claimed responsibility for the attack, which injured ten.  The group also claimed responsibility for bombing a hydro sub-station in Vancouver, British Columbia, in their protest against pollution, pornography and the arms industry.  The five key members of the group were arrested in January 1983 and served prison terms ranging from four to eight years.	0	10	0			14/10/1982 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Derailment Release	Orillia ON	28/02/1982 12:00:00 AM	Orillia ON, February 28, 1982. 1200 evacuated; a freight train hauling toxic chemicals and inflammable liquids was derailed near Orillia.	0	0	1200			28/02/1982 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Across Canada	05/01/1982 12:00:00 AM	Across Canada, January 5-28, 1982. Three week cold spell; trucks and trains failed and were abandoned until milder weather came; a damaged steel bridge forced a 200 km detour of the Alaskan highway; more than 25 highways in Ontario were closed in areas due to blowing snow and poor visibility.  In the northern Prairies, temperatures as low as -47°C were recorded on January 17.	0	0	0			05/01/1982 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Derailment Release	Medonte ON	01/01/1982 12:00:00 AM	Medonte ON, 1982. A train derailment leaking toxic chemicals required the evacuation of hundreds of people.	0	0	200			01/01/1982 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southeastern ON	18/02/1981 12:00:00 AM	Southeastern ON, February 18-20, 1981. The Ottawa and Rideau River basins in southeastern Ontario, as well as Toronto suffered flood damages.	0	0	0	1668590.0000	4328221.3	20/02/1981 12:00:00 AM	0.0000	0.0000		1668590.0000				0	0.0	
Incident	Technology	Fire	Residential	Mississauga ON	14/07/1980 12:00:00 AM	Mississauga ON, July 14, 1980. A fire spread quickly through a nursing home; 21 dead; 35 injured.	21	35	0			14/07/1980 12:00:00 AM	0.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Red Lake ON	01/06/1980 12:00:00 AM	Red Lake ON, June 1980. 43,664.76 ha of forest were destroyed by a fire, 5000 people had to be evacuated from the area, 3600 of which had to be airlifted to Winnipeg.	0	0	5000			01/06/1980 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southern Ontario	21/03/1980 12:00:00 AM	Southern Ontario, March 21-22, 1980. Southwestern Ontario experienced severe flooding, especially in the Ganaraska region and Lower Trent River; several businesses and roads were closed.	0	0	0			22/03/1980 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Fire	Residential	Hamilton ON	01/01/1980 12:00:00 AM	Hamilton ON, 1980. St. Joseph's Hospital, more than 600 patients evacuated by hundreds of staff, no deaths.	0	0	600			01/01/1980 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Derailment Release	Mississauga ON	10/11/1979 12:00:00 AM	Mississauga ON, November 10-16, 1979. A CPR train of 106 cars carrying many dangerous chemicals derailed near Morris Road in Mississauga and burst into flames, creating a spectacular explosion.  The proximity of tank cars containing chlorine to propane tank cars that may have exploded, and released a toxic cloud of chlorine, forced the evacuation of 225,000 people.	0	0	225000			16/11/1979 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Woodstock ON	07/08/1979 12:00:00 AM	Woodstock ON, August 7, 1979.	2	0	0			07/08/1979 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Central Ontario	12/05/1979 12:00:00 AM	Central Ontario, May 12, 1979. The White, Mississagi, Goulais, Spanish and Wanapetei Rivers were some rivers that overflowed and caused flooding in May 1979.  Roads and businesses were closed and utility services were disrupted in the community of White River.	0	0	0			12/05/1979 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Central Ontario	24/04/1979 12:00:00 AM	Central Ontario, April 24, 1979. Areas around Lake Nipissing and along the Mississagi, Blind and Mattagami Rivers experienced flooding in April 1979. Several roads were closed near Lake Nipissing and the Mattagami River.	0	0	0			24/04/1979 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southwestern Ontario	05/03/1979 12:00:00 AM	Southwestern Ontario, March 5, 1979. The Thames, Saugeen and Grand Rivers were some of the rivers that overflowed and caused flooding in March, 1979. Many roads were closed along the Thames River, and on the Grand River several businesses were closed; some communities on the Thames, Saugeen and Grand Rivers experienced disrupted utility service.	0	0	0			05/03/1979 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Leak / Spill Release	North York ON	21/02/1979 12:00:00 AM	North York ON, February 21, 1979. The North York Gasoline Leak occurred on the morning of February 21, 1979 at Imperial Oil.  The gasoline had escaped from a separator and gone into the sewer system underneath the industrial area bounded by Finch and Sheppard on the north and south and by Keele and Dufferin on the west and east.  Estimates of the gasoline that eventually flowed into Dufferin Creek vary between 800 and 2,000 gallons.	0	0	5000			21/02/1979 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Yukon to Ontario	08/02/1979 12:00:00 AM	Yukon to Ontario, February 8-20, 1979. Weather slowed TransCanada and Alaska oil flow to one fourth its normal flow, causing furnaces to break down from lack of oil; pipes burst across Metro Toronto; Feb. 20, 1979 the first time in recorded history, all five Great Lakes froze over, ceasing all water traffic; a snowstorm in Iqaluit, Northwest Territories caused temperatures to reach -40°C, winds as high as 100 km/h, and snow kept residents indoors for 10 days.	0	0	0			20/02/1979 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Southwestern Ontario	26/01/1978 12:00:00 AM	Southwestern Ontario, January 26, 1978. 32 cm of snow in 36 hours.  Heavy snow and high winds (>115 km/hr), extensive damage done; 400 injuries.	8	400	0			26/01/1978 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Central Ontario	01/01/1978 12:00:00 AM	Central Ontario, 1978. Extensive central Ontario drought; heat and drought stress resulted in low crop yields in Ontario.	0	0	0			01/01/1978 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southern and Central Ontario	13/03/1977 12:00:00 AM	Southern and central Ontario, March 13, 1977. Areas along the Saugeen and Maitland Rivers in southwestern Ontario and the city of Sault Ste. Marie that experienced flooding.  Many roads were closed along the Saugeen and Maitland Rivers.	0	0	0			13/03/1977 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Niagara Peninsula ON	28/01/1977 12:00:00 AM	Niagara Peninsula ON, January 28, 1977. The storm lasted 3 days and left 2000 people stranded by the end of the first day. 3,000 vehicles were left abandoned and had to be dug out and towed away.  All cities experienced freezing of individual lines.  St. Catharines reported 300 service calls during that weekend.  Ontario Hydro had two major breaks in electrical power.	0	0	0			31/01/1977 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Toronto ON	27/08/1976 12:00:00 AM	Toronto ON, August 27, 1976. At least five roads were closed due to flooding.	0	0	0			27/08/1976 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Lake Superior ON	10/11/1975 12:00:00 AM	Lake Superior ON, November 10, 1975. The entire crew of 29 died: the 218-metre ore carrier "Edmund Fitzgerald" sailing out of Sault Ste. Marie sank during a gale in 156 metres of water.	29	0	0			10/11/1975 12:00:00 AM	0.0000	0.0000						0	0.0	
