EVENT CATEGORY	EVENT GROUP	EVENT SUBGROUP	EVENT TYPE	PLACE	EVENT START DATE	COMMENTS	FATALITIES	INJURED / INFECTED	EVACUATED	ESTIMATED TOTAL COST	NORMALIZED TOTAL COST	EVENT END DATE	FEDERAL DFAA PAYMENTS	PROVINCIAL DFAA PAYMENTS	PROVINCIAL DEPARTMENT PAYMENTS	MUNICIPAL COSTS	OGD COSTS	INSURANCE PAYMENTS	NGO PAYMENTS	UTILITY - PEOPLE AFFECTED	MAGNITUDE	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Îles-de-la-Madeleine QC	22/02/1982 12:00:00 AM	Îles-de-la-Madeleine QC, February 22 - March 4, 1982. A snowstorm caused a blackout; 75 people were evacuated; 6,000 residents were affected.	0	0	75			22/02/1982 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Across Canada	05/01/1982 12:00:00 AM	Across Canada, January 5-28, 1982. Three week cold spell; trucks and trains failed and were abandoned until milder weather came; a damaged steel bridge forced a 200 km detour of the Alaskan highway; more than 25 highways in Ontario were closed in areas due to blowing snow and poor visibility.  In the northern Prairies, temperatures as low as -47°C were recorded on January 17.	0	0	0			05/01/1982 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Leak / Spill Release	St-Hilaire QC	29/04/1981 12:00:00 AM	St-Hilaire, south shore of Montréal QC, April 29, 1981. A Chemical release (sulphur anhydride) which came from a damaged reservoir in a sugar refinery; 250 families(assume family of 4) were evacuated.	0	0	800			29/04/1981 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Quebec	01/01/1981 12:00:00 AM	Québec, 1981. Drought caused severe damage to the Québec apple crop where an estimated 745,000 trees died; the provincial crop was reduced by 35% for the next ten years.  The greatest agricultural disaster ever in Québec.	0	0	0			01/01/1981 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Gaspésie Region QC	06/07/1980 12:00:00 AM	Gaspésie Region QC, July 6-7, 1980. Torrential rain, bringing 150 mm of water, caused flooding and some landslides in Gaspée, Grande-Vallée and Percé. Water levels in the Grande Vallée River raised to 4 meters. Municipalities between Grande-Vallée and Gaspé were isolated following the closure of roads and 2 damaged bridges. 150 residences were flooded, 2 completely destroyed and 3 heavily damaged in Gaspé. 40 families were evacuated by helicopter.	0	0	160			07/07/1980 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Geological	Landslide	Belmoral Mine, Val d'Or, QC	20/05/1980 12:00:00 AM	Belmoral Mine, Val d'Or QC, May 20, 1980.  Cave-in of mine triggered a flow of lacustrine sediments into mine workings.	8	0	0			20/05/1980 12:00:00 AM								0	0.0	
Incident	Conflict	Arson	Residential	Chapais region of Chibougamau QC	01/01/1980 12:00:00 AM	Chapais Region of Chibougamau QC, January 1, 1980. A fire caused by arson damaged Club Opemiska (a social club, property of the Falconbridge company). 45 people were killed, 55 injured. A committee was organised to stop the arsonists.	45	55	0			01/01/1980 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Hurricane / Typhoon / Tropical Storm	Southern Quebec	13/09/1979 12:00:00 AM	Southern Quebec, September 13, 1979. Hurricane "Frederic" brought more than 80 mm of rain to southern Québec.	0	0	0			13/09/1979 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Montreal QC	05/06/1979 12:00:00 AM	Montreal QC, June 5, 1979. A violent thunderstorm producing hail and heavy rains caused serious damages; especially to the Botanical Gardens.	0	0	0			05/06/1979 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Transportation accident	Air	Quebec City QC	29/03/1979 12:00:00 AM	Quebec City QC, March 29, 1979. A F27 crashed on take-off at the Quebec Airport; plane destroyed: 17 dead and 7 injured.	17	7	0			29/03/1979 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Transportation accident	Vehicle	Eastman QC	04/08/1978 12:00:00 AM	Eastman QC, August 4, 1978. The brakes on a chartered bus failed and the bus plunged into Lac d'Argent.	41	0	0			04/08/1978 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Leak / Spill Release	St-Eustache QC	12/04/1978 12:00:00 AM	St-Eustache QC, April 12, 1978. A gas leak was discovered after two explosions occurred in a drain. 2000 people were evacuated (544 families and 39 businesses); 4 people were injured. 70 wells had to be drilled to recover 35,200 litres of gas. The evacuation lasted for 3 months for some families.	0	4	2000			12/04/1978 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Hurricane / Typhoon / Tropical Storm	New Brunswick and Quebec	10/08/1976 12:00:00 AM	New Brunswick and Quebec, August 10-11, 1976.  Hurricane Belle.  A hurricane warning was issued on Aug. 9.  Rainfall accumulation was 178 mm in a 3 day period, causing extensive damage. There were reports of flooded basements, damage to sewage disposal facilities, washed out roads and culverts. On Aug. 11 Saint John River rose to 4.9 m at Fredericton and 4.3 m at Maugerville. Approximately 13 areas were affected in QC including Notre-Dame-du-Lac and Sherbrooke.	0	0	0			11/08/1976 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Quebec	01/03/1976 12:00:00 AM	Quebec, March 1, 1976. Province-wide flooding caused by an unusually wet spring combined with heavy runoff from spring snowmelt affected several areas of the province; most notably the Lower St. Lawrence/Gaspésie, Saguenay/Lake St. John, Quebec, Montreal, Trois-Rivières, Eastern Townships, Abitibi/Temiscamingue and Outaouais areas. In total, approximately 104 communities located along and in the vicinity of the Souris and Assiniboine River were flooded. Public, private and municipal land was damaged.	0	0	0	20500000.0000	84636655.9	15/07/1976 12:00:00 AM	7582330.0000	12917670.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Region of Quebec City and Trois-Rivières QC	02/01/1976 12:00:00 AM	Region of Québec and Trois-Rivières QC, January 2, 1976. A snowstorm caused major blackouts; 10 people were injured; 1 person died, and over 1,100 people provided assistance during the storm.	1	10	0			02/01/1976 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Hurricane / Typhoon / Tropical Storm	Îles-de-la-Madeleine QC	28/07/1975 12:00:00 AM	Îles-de-la-Madeleine QC, July 28, 1975. Hurricane "Blanche".  Violent winds up to 115 km/h accompanies with 120 mm of rain caused major damages. One person was killed, and seven fishing boats were damaged.	1	0	0			28/07/1975 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Saint Bonaventure QC	25/07/1975 12:00:00 AM	Saint Bonaventure Region of Trois-Rivières QC, July 25, 1975. A tornado, which started around 5:40 pm, caused electrical failures and much damage; 75 dwellings were hit, leaving 45 uninhabitable; 918 people had to be relocated. There were 59 people injured, and 3 people died. The church was completely destroyed.	3	59	918			25/07/1975 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Maniwaki QC	01/01/1974 12:00:00 AM	Maniwaki QC, January-June 1974. Over 300 municipalities were affected by the province-wide flooding caused by an unusually wet spring combined with excessive runoff of spring snowmelt;  flooding centred on the Gatineau, Ottawa, Richelieu, Saint Lawrence, Chateauguay, Saint-Maurice, and Chaudière Rivers; over 1000 homes and 600 summer cottages were flooded; approximately 7000 people were evacuated; in Maniwaki, damages were high as 3000 residents had to be evacuated; the communities of Wakefield, Chelsea, and Pointe-Gatineau, downstream from Maniwaki, were also affected.	0	0	10000	21765136.0000	106665781.0	30/06/1974 12:00:00 AM	8670477.0000	13094659.0000						0	0.0	
Incident	Conflict	Arson	Residential	Montreal QC	01/09/1972 12:00:00 AM	Montreal QC, September 1, 1972. The fire was set in the \"Blue Bird\" nightclub by three patrons who were ejected from the establishment earlier in the evening; 37 dead, 50 injured.	37	50	0			01/09/1972 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Richelieu River QC	01/04/1972 12:00:00 AM	Richelieu River QC, April-June 1972. Serious flooding throughout the province, notably that of the Richelieu which affected land from Missisquoi Bay to Saint-Jean, lasting from mid-April to the beginning of June.	0	0	0			01/06/1972 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Southwestern Quebec	19/02/1972 12:00:00 AM	Southwestern Quebec, February 19, 1972. A snowstorm produced 80 km/h winds and 37 cm of snow, causing widespread damage.	0	0	0			19/02/1972 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Hurricane / Typhoon / Tropical Storm	Victoriaville QC	27/08/1971 12:00:00 AM	Victoriaville QC, August 27, 1971. Hurricane "Doria" caused floods in the region of Bois-Francs, Québec; the communities most affected were Thetford Mines, Victoriaville and Warwick.	0	0	0			27/08/1971 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Maniwaki, Déléage, Egan, South Region of Outaouais QC	14/05/1971 12:00:00 AM	Maniwaki, Déléage and Egan-South Region of Outaouais QC, May 14, 1971. A tornado damaged 71 residences, and completely destroyed 6. 25 families were evacuated (based on family of 4), 11 people were injured and 2 people were killed.	2	11	100			14/05/1971 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Geological	Landslide	Saint-Jean-Vianney QC	04/05/1971 12:00:00 AM	Saint-Jean-Vianney QC, May 4, 1971. 31 dead, 1500 evacuated (entire town); during a lengthy rainstorm, a rapid retrogressive flowslide in leda clay swept away several homes as a 213 metre hole appeared in the ground swallowing the houses, several cars and a bus.	31	0	1500	1250000.0000	7679425.8	04/05/1971 12:00:00 AM	1250000.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Saint-Jean QC	01/05/1971 12:00:00 AM	Saint-Jean QC, May 1971. The Richelieu River overflowed to cover the surrounding area up to 72 kilometres in distance, reaching a height of 2.44 m of water; 65% of the damage costs were directed to the rural sector; basements in Saint-Jean were flooded.	0	0	0			01/05/1971 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Montreal QC	01/04/1971 12:00:00 AM	Montreal QC, April 1971. Flooding at the mouth of the Outaouais on Lac des Deux-Montagnes and of the St. Lawrence from the southwest corner of Montreal island to Lake Saint-Pierre.	0	0	0			30/04/1971 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Montreal QC	04/03/1971 12:00:00 AM	Montreal QC, March 4, 1971. The city\'s worst snowstorm dumped 47 cm of snow; winds of 110 km/h produced huge drifts; electricity was cut for 2-7 days.	0	0	0			04/03/1971 12:00:00 AM								0	0.0	
Incident	Conflict	Terrorist	Kidnapping / Murder	Montreal QC	05/10/1970 12:00:00 AM	Montreal QC, October 5, 1970. British commercial attaché James Cross was kidnapped by the FLQ (Front de libération de Québec); encouraged by their success, the FLQ then kidnapped Québec Minister of Labour and Acting Premier Pierre Laporte on Oct. 10,1970; Laporte was murdered on Oct. 17,1970; in response, the federal government implemented the War Measures Act; Cross was held for 59 days and then released after negotiations which resulted in his kidnappers being allowed to leave the country.	1	0	0			05/10/1970 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Chaudière River QC	22/04/1970 12:00:00 AM	Québec, April 1970. The year of 1970 was marked by two exceptional floods.  One of the St. Maurice, Mattawin, l'Assomption and Maskinonge Rivers on May 5, 1970 and the other in the Chaudière River Basin on April 22, 1970.	0	0	0			05/05/1970 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Montreal QC	28/12/1969 12:00:00 AM	Montreal QC, December 28, 1969. A 60 hour snowstorm dumped 70 cm of snow on Montréal causing 15 deaths.	15	0	0			28/12/1969 12:00:00 AM								0	0.0	
Incident	Technology	Fire	Residential	Notre-Dame-du-Lac QC	02/12/1969 12:00:00 AM	Notre-Dame-du-Lac QC, December 2, 1969. Nursing home fire; 38 dead; 30 injured.	38	30	0			02/12/1969 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Baie-Comeau QC	03/11/1966 12:00:00 AM	Baie-Comeau QC, November 3, 1966. An exceptional fall flood on the north bank of the St. Lawrence River, Québec; the region of Baie-Saint-Paul - Baie-Comeau reported the most severe damage, while the effects of the flood reached the region of Batiscan à Sept-Îles; three people died at Pointe-aux-Anglais on the Côte-Nord, two others died at Charlevoix.	5	0	0			03/11/1966 12:00:00 AM								0	0.0	
Incident	Technology	Fire	Non-Residential	Lasalle QC	01/01/1966 12:00:00 AM	Lasalle QC, 1966. A chemical plant fire killed 11.	11	0	0			01/01/1966 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	St. Lawrence counties of Quebec	01/01/1966 12:00:00 AM	St. Lawrence counties of Quebec, 1966.	0	0	0			01/01/1966 12:00:00 AM								0	0.0	
Incident	Technology	Explosion	Residential	Lasalle QC	01/03/1965 12:00:00 AM	LaSalle, a suburb of Montréal QC, March 1, 1965. An apartment house blew up, killing 28 and injuring 48, mostly children.	28	50	0			01/03/1965 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Ontario, Quebec and New Brunswick	01/01/1965 12:00:00 AM	Ontario, Quebec and New Brunswick, 1965.	0	0	0			01/01/1965 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	St. Lawrence River QC	01/01/1965 12:00:00 AM	St. Lawrence River QC, 1965. A flood was caused by an ice jam 20 km downstream from Montréal; damage was reported by several communities and 20 people died.	20	0	0			01/01/1965 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Ontario and Quebec	01/01/1964 12:00:00 AM	Ontario and Quebec, 1964.	0	0	0			01/01/1964 12:00:00 AM								0	0.0	
Disaster	Natural	Geological	Landslide	Saint-Joachim-de-Tourelle QC	11/12/1963 12:00:00 AM	Saint-Joachim-de-Tourelle QC, December 11, 1963. 4 dead; 59 families evacuated (based on family of 4); landslide in leda clay.	4	0	236			11/12/1963 12:00:00 AM								0	0.0	
Incident	Technology	Transportation accident	Air	Sainte-Thérèse-de-Blainville, QC	29/11/1963 12:00:00 AM	Sainte-Therese-de-Blainville QC, November 29, 1963. 118 dead (all aboard): a DC-8 airline flight crashed four minutes after take-off from Dorval Airport in Montréal: the cause of the crash remains uncertain.	118	0	0			29/11/1963 12:00:00 AM								0	0.0	
Disaster	Natural	Geological	Landslide	Toulnustouc River QC	11/12/1962 12:00:00 AM	Rivière Toulnustouc QC, December 11, 1962. Nine workers killed by a landslide in marine clay caused by blasting.	9	0	0			11/12/1962 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Montreal QC	25/02/1961 12:00:00 AM	Montreal QC, February 25, 1961. The storm with winds gusting to 120 km/h caused heavily loaded utility wires to snap; a week after the storm, parts of the city were still left without electricity.	0	0	0			25/02/1961 12:00:00 AM								0	0.0	
Incident	Technology	Fire	Residential	Montreal QC	07/11/1958 12:00:00 AM	Montreal QC, November 7, 1958. A fire burned the Olfields Apartments, killing 18 people.	18	0	0			07/11/1958 12:00:00 AM								0	0.0	
Incident	Technology	Transportation accident	Air	Quebec City QC	11/08/1957 12:00:00 AM	Quebec City QC, August 11, 1957. 79 people killed when Maritime Central Airways DC-4 crashed near Quebec City.	79	0	0			11/08/1957 12:00:00 AM								0	0.0	
Incident	Conflict	Civil Incident	Rioting	Murdochville QC	08/03/1957 12:00:00 AM	Murdochville QC, March 8, 1957. 924 mining employees in Murdochville, Québec, strike concerning the refusal of the company to recognise and negotiate with the union; on March 8, violence and property damage arose, one striker was killed and two seriously injured.	1	2	0			08/03/1957 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Thetford Mines QC	01/01/1957 12:00:00 AM	Thetford Mines QC, August 1957. A convective storm brought torrential rainfall to the area near Thetford Mines; severe damage was caused in Thetford Mines and the Becancour Basin.	0	0	0			01/01/1957 12:00:00 AM								0	0.0	
Disaster	Natural	Geological	Landslide	Nicolet QC	12/11/1955 12:00:00 AM	Nicolet QC, November 12, 1955. 3 dead, 2000 evacuated, 6 injured; a landslide carried six buildings into a huge crater on the shore of the Nicolet River.	3	6	2000			12/11/1955 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Quebec and Ontario	01/07/1955 12:00:00 AM	Ontario and Québec, July-August 1955. More than 100 forest fires burned longer than four weeks; on August 4 there were 150 fires.	0	0	0	24402775.0000	222221014.9	31/08/1955 12:00:00 AM			23207778.0000	1194997.0000				0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/01/1953 12:00:00 AM	Across Canada, 1953. 481 dead; polio affected more than 8000 Canadians.	481	8000	0			31/12/1953 12:00:00 AM								0	0.0	
Incident	Technology	Fire	Non-Residential	Rimouski and Cabano, QC	01/01/1950 12:00:00 AM	Rimouski and Cabano QC, 1950.	0	0	0			01/01/1950 12:00:00 AM								0	0.0	
Incident	Conflict	Terrorist	Bomb Attacks	Saint-Joachim QC	09/09/1949 12:00:00 AM	Saint-Joachim QC, September 9, 1949. A Québec Airways DC-3 was sabotaged with a  the plane exploded and crashed, killing 32: the saboteur, J.A. Guay and his two accomplices were later convicted and hanged.	32	0	0			09/09/1949 12:00:00 AM								0	0.0	
Incident	Technology	Transportation accident	Air	Saint-Donat QC	19/10/1943 12:00:00 AM	Saint-Donat QC, October 19, 1943. 24 dead: a Liberator bomber crashed: many of the passengers were going on leave: the wreckage was not located until June, 1946.	24	0	0			19/10/1943 12:00:00 AM								0	0.0	
Disaster	Natural	Geological	Landslide	St-Gregoire-de-Montmercy QC	01/09/1938 12:00:00 AM	St-Gregoire-de-Montmercy QC, September 1, 1938. 4 dead; 12 injured; landslide caused by heavy rains destroyed houses.	4	12	0			01/09/1938 12:00:00 AM								0	0.0	
Incident	Technology	Transportation accident	Rail	Louiseville QC	15/08/1936 12:00:00 AM	Louiseville QC, August 15, 1936. 22 dead, 22 injured: a 16-car freight train smashed into a farm truck carrying more than 40 people from a Friday night political rally.	22	22	0			15/08/1936 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Heat Event	Across Canada	05/07/1936 12:00:00 AM	Across Canada, July 5-17, 1936. A two-week heat wave starting on July 5, 1936; greater than 32°C in western and central Canada; from southern Saskatchewan to the Ottawa Valley temperatures were higher than 32°C for one and a half weeks; St. Albert, Manitoba reached 44.4°C and Atikokan, Ontario hit 42.2°C; 1,180 people died across Canada; a severe drought also occurred in 1936 (see 1931.002);  120.7 sq km of Saskatchewan timberland burned (see 1936.004).	1180	0	0			17/07/1936 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	New Brunswick and Eastern Quebec	04/05/1933 12:00:00 AM	New Brunswick and Eastern Quebec, May 4, 1933. Snowmelt, heavy rains and ice jams contributed to flooding throughout New Brunswick and Eastern Québec;  three lives were lost in Blue River, Tracey Brook (near Kedgwick), and Edmundston.	3	0	0			04/05/1933 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	St. Lawrence River	26/06/1930 12:00:00 AM	St. Lawrence River, June 26, 1930. Lightning struck the bow of the "John B. King" drillship in the St. Lawrence River, igniting a store of dynamite aboard.  The explosion killed 30 people and injured 11 others.	30	11	0			26/06/1930 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Rideau, Chaudière and Quyon Rivers QC	01/01/1928 12:00:00 AM	Rideau, Chaudière and Quyon Rivers QC, 1928. Three people were killed by the flooding when these rivers overflowed their banks.	3	0	0			01/01/1928 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/03/1927 12:00:00 AM	Across Canada, Mar-Sept 1927.  Typhoid. The Canadian Red Cross assisted the people of Canada by donating medical supplies and money to help the victims.  Unknown number of deaths.		0	0			01/09/1927 12:00:00 AM								0	0.0	
Incident	Technology	Fire	Residential	Montreal QC	09/01/1927 12:00:00 AM	Montreal QC, January 9, 1927. A fire started in the Laurier Palace Theatre but was quickly extinguished; however, in the ensuing panic, 12 people were crushed to death and 64 died of asphyxiation; many were children between the ages of eight and twelve.	76	0	0			09/01/1927 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/01/1918 12:00:00 AM	Across Canada, 1918-1925. More than 50,000 dead, two million affected; as part of a world-wide outbreak, Spanish Influenza hit Canadians hard, affecting more than one quarter of the population. The Canadian Red Cross assisted 230 communities in 1918.	50000	2000000	0			01/01/1925 12:00:00 AM								0	0.0	
Incident	Technology	Infrastructure failure	Transportation	Quebec City QC	11/09/1916 12:00:00 AM	Quebec City QC, September 11, 1916. A new centre span for the Quebec Bridge was being hoisted into position when it fell into the St. Lawrence River, killing 13 workmen.	13	0	0			11/09/1916 12:00:00 AM								0	0.0	
Incident	Technology	Transportation accident	Marine	St. Lawrence River QC	28/05/1914 12:00:00 AM	St. Lawrence River QC, May 28 1914. 1024 dead: the CP liner "Empress of Ireland" collided with the Norwegian coal ship "Storstad" and sank in 14 minutes: many lost were members of the Salvation Army: 840 dead were passengers.	1024	0	0			28/05/1914 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Heat Event	Eastern Canada	08/07/1912 12:00:00 AM	Eastern Canada, July 8-10, 1912. Temperatures of >32°C from Ontario to the Atlantic Ocean; at least 3 heat-related deaths in adults were reported, while many more infant deaths were believed to occur in poor areas; one Ontario farmer committed suicide, while a mother killed her children (July 9); wheat, barley, and oats grew below average height and grade.	3	0	0			10/07/1912 12:00:00 AM								0	0.0	
Disaster	Natural	Geological	Landslide	Coucoucache QC	18/04/1910 12:00:00 AM	Coucoucache QC, April 18, 1910.  Slump of railway embankment; work train derailed.	6	0	0			18/04/1910 12:00:00 AM								0	0.0	
Disaster	Natural	Geological	Landslide	St-Alphonse-de-Bagotville QC	15/04/1910 12:00:00 AM	St-Alphonse-de-Bagotville QC, April 15, 1910.  Construction camp buried by landslide in leda clay caused by blasting during construction of railway.	4	0	0			15/04/1910 12:00:00 AM								0	0.0	
Disaster	Natural	Geological	Landslide	Notre-Dame-de-la-Salette QC	26/04/1908 12:00:00 AM	Notre-Dame-de-la-Salette QC, April 26, 1908. 33 dead, many injured; a tract of land 2.4 km wide and extending 450 metres back slid into the Lièvre River, carrying with it two houses, and crashed into a row of buildings on the opposite side.	33	0	0			26/04/1908 12:00:00 AM								0	0.0	
Incident	Technology	Infrastructure failure	Transportation	Quebec City QC	29/08/1907 12:00:00 AM	Quebec City QC, August 29, 1907. Nearing the completion of construction of the Quebec Bridge, the southern span of the bridge over the Saint Lawrence River collapsed, killing 75 workmen.	75	0	0			29/08/1907 12:00:00 AM								0	0.0	
Incident	Technology	Fire	Non-Residential	Ottawa ON and Hull QC	26/04/1900 12:00:00 AM	Ottawa ON and Hull QC, April 26, 1900.  A small chimney fire in Hull quickly spread to neighbouring buildings and then engulfed the Eddy lumberyard.  A strong wind carried the fire to the Ottawa side.  By the time the fire ended, 3000 buildings had been destroyed in the Ottawa-Hull region.	7	0	15000			26/04/1900 12:00:00 AM								0	0.0	
